,aid,sid,pred,ga_surface_r,ni_surface_r,wo_surface_r,ga_type_r,ni_type_r,wo_type_r,keyaki_sbj,keyaki_ob1,keyaki_ob2,takeno1_sbj,takeno1_ob1,takeno1_ob2,takeno2_sbj,takeno2_ob1,takeno2_ob2,ga_surface_s,wo_surface_s,ni_surface_s,ga_type_s,wo_type_s,ni_type_s
1490,950101077,14,行く,加藤,,,INTRA_Z,NONE,NONE,*PRO*,,,*PRO*,,,*pro*,,,さん,,,INTRA_Z,,
1491,950101077,14,思っ,加藤,,,INTRA_Z,NONE,NONE,*PRO*,,,*PRO*,,,*PRO*,,,,,,,,
1492,950101077,14,攻め,加藤,,,INTRA_Z,NONE,NONE,*pro*,,,*pro*,,,*pro*,,,さん,,,INTRA_Z,,
1493,950101077,14,分かっ,中原さん,,,INTRA_Z,NONE,NONE,中原さん,,,中原さん,,,中原さん,,,,,,,,
1494,950101077,14,指し,加藤,,,INTRA_Z,NONE,NONE,*pro*,,,*pro*,,,*PRO*,,,さん,,,INTRA_Z,,
1495,950101077,14,投了さ,中原さん,,,INTRA_Z,NONE,NONE,,*pro*,,,*pro*,,*pro*,,,,,,,,
1496,950101077,16,つかん,加藤,,名人位,INTRA_Z,NONE,INTRA_Z,*T*,名人位,,*T*,名人位,,*T*,名人位,,谷川,,,INTRA_Z,,
1497,950101077,16,挑み,谷川,加藤,,DIRECT,DIRECT,NONE,*PRO*,,,*PRO*,,,*pro*,,,谷川,,加藤,DIRECT,,DIRECT
1498,950101077,16,三連勝し,谷川,,,INTRA_Z,NONE,NONE,谷川,,加藤,*PRO*,,加藤,*PRO*,,加藤,,,,,,
1499,950101077,16,誕生,史上最年少名人,,,INTRA_Z,NONE,NONE,,,,*pro*,,,,,,,,,,,
1500,950101077,16,なっ,シリーズ,話題,,INTRA_Z,INTRA_Z,NONE,*T*,,話題,*T*,,話題,*T*,,話題,谷川,,話題,INTRA_Z,,DIRECT
1501,950101077,16,シリーズ,４１期六局,,,INTER_Z,NONE,NONE,,,,,,,,,,,,,,,
1502,950101077,17,なっ,これ,決め手,,INTRA_Z,INTRA_Z,NONE,,,決め手,,,決め手,,,決め手,これ,,決め手,DIRECT,,DIRECT
1503,950101077,18,殺到し,取材陣,,,INTRA_Z,NONE,NONE,*T*,,,*T*,,,*T*,,,さ,,,INTRA_Z,,
1504,950101077,18,語り草,すごさ,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1505,950101077,19,待つ,取材陣,,終局,INTRA_Z,NONE,DIRECT,*T*,終局,,*T*,終局,,*PRO*,終局,廊下,,,,,,
1506,950101077,19,殺し,取材陣,,息,INTRA_Z,NONE,INTRA_Z,*PRO*,息,,*PRO*,息,,*PRO*,息,,陣,,,INTRA_Z,,
1507,950101077,19,待機し,取材陣,,,INTRA_Z,NONE,NONE,取材陣,,廊下,取材陣,,廊下,取材陣,,,陣,,廊下,DIRECT,,DIRECT
1508,950101077,20,行わ,新名人,,記者会見,INTRA_Z,NONE,INTRA_Z,,,,,,,記者会見,,,,,,,,
1509,950101077,20,この時から,なったの,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1510,950101077,21,し,谷川,,,INTRA_Z,NONE,NONE,*PRO*,,,*PRO*,,,,,,終盤,,ボーッ,INTRA_Z,,DIRECT
1511,950101077,21,見えなくなりました,手,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1512,950101077,21,打て,谷川,,,INTRA_Z,NONE,NONE,*pro*,,飛,*pro*,,飛,*pro*,,飛,,,,,,
1513,950101077,21,思う,谷川,,,DIRECT,NONE,NONE,*pro*,,,*pro*,,,*pro*,,,,,,,,
1514,950101077,23,なり,米長,棋士,,INTRA_Z,DIRECT,NONE,*T*,,棋士,*T*,,棋士,,,,,,棋士,,,DIRECT
1515,950101077,23,付け,米長,敗退,ノシ,INTRA_Z,INTRA_Z,INTRA_Z,*PRO*,ノシ,敗退,*PRO*,ノシ,敗退,*PRO*,ノシ,敗退,米長,,敗退,INTRA_Z,,DIRECT
1516,950101077,23,返す,米長,,,INTRA_Z,NONE,NONE,*pro*,,,*pro*,,,まま,,,,,,,,
1517,950101077,23,見事,展開,,,INTRA_Z,NONE,NONE,,,,,,,,,,米長,,,INTRA_Z,,
1518,950101077,23,就い,米長,座,,INTRA_Z,INTRA_Z,NONE,米長,,座,米長,,座,*pro*,,座,米長,,座,DIRECT,,DIRECT
1519,950101077,24,果たし,米長,,悲願,INTER_Z,NONE,DIRECT,*pro*,悲願達成,,*T*,悲願達成,,*PRO*,悲願達成,,図,,,INTRA_Z,,
1520,950101077,24,瞬間,図,,,DIRECT,NONE,NONE,,,,,,,,,,図,,,DIRECT,,
1521,950101077,25,得,投了,,やむ,DIRECT,NONE,DIRECT,,,,,,,,やむ,,,,,,,
1522,950101077,26,午後五時二十分,終局,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1523,950101077,27,入る,名人戦,夕食休憩,,INTER_Z,INTRA_Z,NONE,*pro*,,休憩,*pro*,,休憩,*pro*,,夕食休憩,,,,,,
1524,950101077,27,売っ,exog,,アブラ,INTER_Z,NONE,INTRA_Z,*pro*,アブラ,ロビー,*pro*,アブラ,ロビー,*pro*,アブラ,ロビー,,,,,,
1525,950101077,27,慌ただしい,ロビー,,,INTRA_Z,NONE,NONE,*pro*,,,*pro*,,,*pro*,,,,,,,,
1526,950101077,28,なっ,名人戦,終局,,INTER_Z,INTRA_Z,NONE,*pro*,,終局,,,終局,,,終局,,,終局,,,DIRECT
1527,950101077,29,あり,名人戦,,,INTER_Z,NONE,NONE,*T*,,,*PRO*,,,*PRO*,,,,,,,,
1528,950101077,29,見損なっ,exog,,瞬間,INTER_Z,NONE,INTRA_Z,*pro*,瞬間,,,瞬間,,,,,,,,,,
1529,950101077,29,貴重,一局,,,INTRA_Z,NONE,NONE,,,,,,,,,,番,,,INTRA_Z,,
1530,950101077,29,一局,５１期四局,,,INTER_Z,NONE,NONE,,,,,,,,,,,,,,,
1531,950101077,30,うれしい,米長,,,INTRA_Z,NONE,NONE,*pro*,,,*pro*,,,,,,米長,,,INTRA_Z,,
1532,950101077,30,言っ,米長,,,INTRA_Z,NONE,NONE,米長,,感想,*pro*,,感想,うれしい,,感想,米長,,,DIRECT,,
1533,950101077,30,怒っ,米長,,,INTRA_Z,NONE,NONE,*T*,,,*T*,,,*T*,,,,,,,,
1534,950101077,30,表情だったの,米長,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1535,950101077,30,印象深い,表情,,,DIRECT,NONE,NONE,*pro*,,,の,,,の,,,の,,,DIRECT,,
1536,950101077,31,星,米長,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1537,950101077,31,し,米長,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1538,950101077,31,社会的,フィーバー,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1539,950101077,31,なっ,悲願,フィーバー,,INTRA_Z,INTRA_Z,NONE,悲願達成,,,悲願達成,,,悲願達成,,,達成,,フィーバー,DIRECT,,DIRECT
1540,950101077,33,かけつけ,ファン,,,INTRA_Z,NONE,NONE,ファン,,,ファン,,,ファン,,,ファン,,,DIRECT,,
1541,950101077,34,星,米長,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1542,950101077,34,米長,星,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1543,950101077,34,若き,天才,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1544,950101077,34,天才,羽生,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1545,950101077,34,羽生,天才,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1546,950101077,34,高かっ,関心,,,INTRA_Z,NONE,NONE,関心,,,関心,,,関心,,米長,,,,,,
1547,950101077,35,苦しい,将棋,,,INTRA_Z,NONE,NONE,,,,,,,,,,米長,,,INTER_Z,,
1548,950101077,35,将棋,羽生,,,INTRA_Z,NONE,NONE,,,,,,,,,,米長,,,INTER_Z,,
1549,950101077,35,発見し,羽生,,この手,INTRA_Z,NONE,DIRECT,*pro*,手,,*pro*,手,,*pro*,手,,羽生,,,INTRA_Z,,
1550,950101077,35,うれしかっ,羽生,,,INTRA_Z,NONE,NONE,*pro*,,,時,,,時,,,,,,,,
1551,950101078,1,第一人者,本因坊,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1552,950101078,1,名高い,名,,,DIRECT,NONE,NONE,名,,,名,,,名,,,名,,,DIRECT,,
1553,950101078,2,名,名,,,INTER_Z,NONE,NONE,,,,,,,,,,砂,,,INTRA_Z,,
1554,950101078,2,居住し,本因坊家一世算砂,塔頭,,INTRA_Z,INTRA_Z,NONE,世算砂,,,世算砂,,,一世算砂,,名,砂,,,DIRECT,,
1555,950101078,3,ある,歴史,名跡,,DIRECT,INTRA_Z,NONE,*T*,,,*T*,,,*T*,,,,,,,,
1556,950101078,3,なっ,名跡,,,INTRA_Z,NONE,NONE,名跡,,棋戦,名跡,,棋戦,,,棋戦,名跡,,棋戦,DIRECT,,DIRECT
1557,950101078,3,迎える,今年,,七番勝負,INTRA_Z,NONE,INTRA_Z,今年,番勝負,,今年,番勝負,,今年,番勝負,,今年,,,DIRECT,,
1558,950101078,4,争わ,exog,,タイトル,INTER_Z,NONE,INTRA_Z,,*T*,,,*T*,,*T*,,つね,,,,,,
1559,950101078,4,誕生さ,本因坊,,,DIRECT,NONE,NONE,*PRO*,,,*PRO*,,,*PRO*,本因坊,,タイトル,,,DIRECT,,
1560,950101078,5,与え,囲碁界,通算十期保持者,名誉本因坊,INTER_Z,INTRA_Z,INTRA_Z,,*T*,期保持者,,*T*,期保持者,*T*,,者,者,,者,INTRA_Z,,DIRECT
1561,950101078,5,数える,資格者,,四人,INTRA_Z,NONE,INTRA_Z,資格者,人,趙治勲,資格者,人,趙治勲,資格者,人,,者,,,DIRECT,,
1562,950101078,6,彩っ,歴史,,囲碁界,INTRA_Z,NONE,INTRA_Z,*T*,囲碁界,,*T*,囲碁界,,*T*,囲碁界,,,,,,,
1563,950101078,6,振り返る,exog,,歴史,INTER_Z,NONE,DIRECT,*pro*,歴史,,*pro*,歴史,,*pro*,歴史,,,,,,,
1564,950101078,7,対局し,本因坊算砂,,,INTRA_Z,NONE,NONE,*PRO*,,前,*PRO*,,前,*PRO*,,前,家康,,,INTRA_Z,,
1565,950101078,7,仕え,本因坊算砂,豊臣秀吉、徳川家康,,INTRA_Z,INTRA_Z,NONE,*T*,,,*T*,,,*T*,,,,,家康,,,DIRECT
1566,950101078,8,し,本因坊算砂,,,INTER_Z,NONE,NONE,,,,,,,,,,,,,,,
1567,950101078,8,認め,徳川幕府,,本因坊算砂,DIRECT,NONE,INTER_Z,,,徳川幕府,,,徳川幕府,*PRO*,,徳川幕府,,,幕府,,,DIRECT
1568,950101078,8,打ち,本因坊算砂,,御城碁,INTER_Z,NONE,INTRA_Z,*PRO*,御城碁,前,*PRO*,御城碁,前,*PRO*,御城碁,前,,,,,,
1569,950101078,8,競い合っ,各派,,,INTRA_Z,NONE,NONE,*PRO*,,,*PRO*,,,*PRO*,,,各派,,,DIRECT,,
1570,950101078,8,高め,各派,,技量,INTRA_Z,NONE,INTRA_Z,*pro*,技量,,,技量,,*pro*,技量,とも,,,,,,
1571,950101078,9,衰え,勢力,,,INTRA_Z,NONE,NONE,*PRO*,,,,,,勢力,,,勢力,,,DIRECT,,
1572,950101078,9,途絶し,他家,,,INTRA_Z,NONE,NONE,,,,,,,明治以後,,,,,,,,
1573,950101078,9,重ね,本因坊家のみ,,代,INTRA_Z,NONE,INTRA_Z,本因坊家,代,,本因坊家,代,,本因坊家,代,,家,,,DIRECT,,
1574,950101078,10,決意し,二十三世本因坊秀哉名人,,引退,INTRA_Z,NONE,DIRECT,*PRO*,引退,,*PRO*,引退,,*PRO*,引退,,名人,,,DIRECT,,
1575,950101078,10,譲り渡し,二十三世本因坊秀哉名人,東京日日新聞社、大阪毎日新聞社,名跡,INTRA_Z,INTRA_Z,DIRECT,世本因坊秀哉名人,名跡,大阪毎日新聞社,世本因坊秀哉名人,名跡,大阪毎日新聞社,二十三世本因坊秀哉名人,名跡,大阪毎日新聞社,,,毎日新聞社,,,DIRECT
1576,950101078,11,引き換え,両社,,名跡,INTRA_Z,NONE,INTER_Z,,,,,,,,,,,,,,,
1577,950101078,11,付与し,両社,日本棋院,これ,INTRA_Z,DIRECT,DIRECT,,,日本棋院,,,日本棋院,*pro*,,日本棋院,両社,,日本棋院,DIRECT,,DIRECT
1578,950101078,12,争う,exog,,名跡,INTER_Z,NONE,DIRECT,*pro*,名跡,実力,*pro*,名跡,実力,*pro*,名跡,実力,,,,,,
1579,950101078,12,画期的,争う,,,INTRA_Z,NONE,NONE,*pro*,,,,,,,,,採用,,,INTRA_Z,,
1580,950101078,12,行わ,exog,,コミ碁,INTER_Z,NONE,INTRA_Z,,*T*,,,*T*,,*T*,,,,,,,,
1581,950101078,12,ざん新,出来事,,,INTRA_Z,NONE,NONE,,,,,,,,,,採用,,,INTRA_Z,,
1582,950101078,12,出来事,採用,,,DIRECT,NONE,NONE,,,,,,,,,,出来事,,,INTRA_Z,,
1583,950101078,13,あり,猛反対,一部,,INTRA_Z,DIRECT,NONE,猛反対,,,一部,,,一部,,,反対,,一部,DIRECT,,DIRECT
1584,950101078,13,あら,コミ碁,碁,,INTRA_Z,DIRECT,NONE,コミ碁,,碁,コミ碁,,碁,コミ碁,,碁,碁,,碁,DIRECT,,DIRECT
1585,950101078,13,掲載し,加藤信七段,新聞紙上,論文,INTRA_Z,INTRA_Z,INTRA_Z,段,論文,新聞紙上,*PRO*,論文,新聞紙上,*PRO*,論文,,段,,紙上,DIRECT,,DIRECT
1586,950101078,13,至っ,本因坊戦,創設,,INTER_Z,INTRA_Z,NONE,*pro*,,創設,*pro*,,創設,*pro*,,創設,,,創設,,,DIRECT
1587,950101078,13,ある,いきさつ,,,DIRECT,NONE,NONE,いきさつ,,,いきさつ,,,いきさつ,,,いきさつ,,,DIRECT,,
1588,950101078,14,始まっ,制度,,,INTRA_Z,NONE,NONE,制度,,,,,,,,,制度,,,DIRECT,,
1589,950101078,15,開始さ,exog,,第一期,INTER_Z,NONE,INTRA_Z,,期,年,,期,年,期,,年,,,,,,
1590,950101078,15,進ん,関山利一,決定六番勝負,,INTRA_Z,INTRA_Z,NONE,関山利一,,番勝負,関山利一,,番勝負,関山利一,,番勝負,利一,,勝負,DIRECT,,DIRECT
1591,950101078,16,コミ,この勝負,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1592,950101078,16,行わ,関山利一,,この勝負,INTER_Z,NONE,INTRA_Z,,*T*,コミなし,,*T*,コミなし,*T*,,コミなし,,,,,,
1593,950101078,16,三勝三敗,この勝負,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1594,950101078,16,上回っ,関山,,加藤,INTRA_Z,NONE,INTER_Z,*T*,,成績,*T*,,成績,*T*,,成績,勝負,,,INTRA_Z,,
1595,950101078,16,なる,関山,本因坊,,DIRECT,DIRECT,NONE,関山,,本因坊,関山,,本因坊,関山,,本因坊,関山,,本因坊,DIRECT,,DIRECT
1596,950101078,17,号し,exog,,関山,INTER_Z,NONE,INTER_Z,*pro*,本因坊利仙,本因坊利仙,*pro*,,本因坊利仙,*pro*,,本因坊利仙,,,仙,,,DIRECT
1597,950101078,18,続く,第二期,,,INTRA_Z,NONE,NONE,*T*,,,*T*,,,,,,宇太郎,,,INTRA_Z,,
1598,950101078,18,挑戦者,橋本宇太郎,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1599,950101078,18,倒れ,関山,病,,DIRECT,DIRECT,NONE,関山,,病,関山,,病,,,,関山,,病,DIRECT,,DIRECT
1600,950101078,18,不能,対局,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1601,950101078,18,なっ,対局,,,INTRA_Z,NONE,NONE,橋本宇太郎,,挑戦者,橋本宇太郎,,挑戦者,,,,宇太郎,,,DIRECT,,
1602,950101078,18,誕生する,本因坊昭宇,,,DIRECT,NONE,NONE,本因坊昭宇,,,本因坊昭宇,,,,,,宇,,,DIRECT,,
1603,950101078,19,挑戦し,岩本薫,,,DIRECT,NONE,NONE,岩本薫,,,岩本薫,,,,,,薫,,,DIRECT,,
1604,950101078,19,離れ,広島市内,,,INTRA_Z,NONE,NONE,*T*,,,*T*,,,,,,局,,,INTRA_Z,,
1605,950101078,19,投下さ,exog,広島市内,原爆,INTER_Z,DIRECT,DIRECT,,原爆,広島市内,,原爆,広島市内,,,,原爆,,市内,DIRECT,,DIRECT
1606,950101078,20,なら,対局,,,DIRECT,NONE,NONE,対局,,,*PRO*,,,,,,,,,,,
1607,950101078,20,行わ,exog,,決勝三番勝負,INTER_Z,NONE,INTRA_Z,,*T*,和歌山県高野山,,*T*,和歌山県高野山,,,,岩本,,,INTRA_Z,,
1608,950101078,20,行っ,岩本薫,,決勝三番勝負,INTER_Z,NONE,INTRA_Z,,番勝負,,*PRO*,番勝負,,,,,岩本,,,INTRA_Z,,
1609,950101078,20,名乗る,岩本,,本因坊薫和,DIRECT,NONE,DIRECT,*PRO*,本因坊薫和,,*PRO*,本因坊薫和,,,,,岩本,,,DIRECT,,
1610,950101078,20,なっ,岩本,こと,,INTRA_Z,INTRA_Z,NONE,岩本,こと,こと,岩本,,こと,*PRO*,,総帥,,,こと,,,DIRECT
1611,950101078,21,奪回する,橋本,,,INTRA_Z,NONE,NONE,橋本,,,橋本,,,,,,橋本,,,DIRECT,,
1612,950101078,21,なっ,橋本,,,INTRA_Z,NONE,NONE,橋本,,総帥,橋本,,総帥,,,,橋本,,総帥,DIRECT,,DIRECT
1613,950101078,21,独立し,関西棋院,,,DIRECT,NONE,NONE,関西棋院,,,関西棋院,,,,,,橋本,,,INTRA_Z,,
1614,950101078,21,帯び,本因坊戦,,様相,INTRA_Z,NONE,INTRA_Z,本因坊戦,様相,,本因坊戦,様相,,,,,戦,,,DIRECT,,
1615,950101078,22,担っ,坂田栄男,,期待,INTRA_Z,NONE,INTRA_Z,,期待,,*PRO*,期待,,,,,栄男,,,INTRA_Z,,
1616,950101078,22,挑戦し,坂田栄男,橋本,,DIRECT,INTRA_Z,NONE,*PRO*,,,*PRO*,,,,,,栄男,,,DIRECT,,
1617,950101078,22,喫し,坂田栄男,,三連敗,INTRA_Z,NONE,INTRA_Z,坂田栄男,連敗,,*PRO*,連敗,,,,,橋本,,,INTRA_Z,,
1618,950101078,22,防衛,橋本,,,DIRECT,NONE,NONE,橋本,,,橋本,,,,,,橋本,,,DIRECT,,
1619,950101078,23,高く,評価,,,DIRECT,NONE,NONE,*T*,,,*T*,,,,,,位,,,INTRA_Z,,
1620,950101078,23,挑戦,高川,橋本,,INTRA_Z,INTER_Z,NONE,高川,,,高川,,,,,,高川,,,DIRECT,,
1621,950101078,23,鋭角的,碁,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1622,950101078,23,違い,高川,,,INTRA_Z,NONE,NONE,*PRO*,,,*PRO*,,,,,,位,,,INTRA_Z,,
1623,950101078,23,ぬるそう,高川,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1624,950101078,23,乱れ,感覚,高川,,DIRECT,DIRECT,NONE,感覚,,高川,感覚,,高川,,,,感覚,,高川,DIRECT,,DIRECT
1625,950101078,23,奪回する,日本棋院,,本因坊位,DIRECT,NONE,INTRA_Z,日本棋院,本因坊位,,日本棋院,,,,,,日本棋院,,,DIRECT,,
1626,950101078,24,ふるわなかった,本因坊秀格,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1627,950101078,24,本因坊秀格,ふるわ,,,DIRECT,NONE,NONE,,,,,,,,,,,,,,,
1628,950101078,24,発揮し,本因坊秀格,,強さ,DIRECT,NONE,DIRECT,*pro*,強さ,,本因坊戦,強さ,,,,,,,,,,
1629,950101078,25,意識し,平明流,,コミ,INTRA_Z,NONE,DIRECT,*PRO*,コミ,,*PRO*,コミ,,,,,,,,,,
1630,950101078,25,取る,平明流,,バランス,INTRA_Z,NONE,DIRECT,*pro*,バランス,,*T*,バランス,,,,,,,,,,
1631,950101078,25,破り,本因坊秀格,,挑戦者,INTER_Z,NONE,INTRA_Z,*PRO*,挑戦者,,*PRO*,挑戦者,,,,,,,,,,
1632,950101078,25,達成する,本因坊秀格,,九連覇,INTER_Z,NONE,DIRECT,*pro*,連覇,,*pro*,連覇,,,,,,,,,,
1633,950101078,26,苦節十年,坂田,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1634,950101078,26,阻止し,坂田,,十連覇,DIRECT,NONE,DIRECT,坂田,連覇,,坂田,連覇,,,,,坂田,,,DIRECT,,
1635,950101078,27,呼ば,exog,,切れ味,INTER_Z,NONE,INTRA_Z,,*T*,カミソリ,,*T*,,,,,,,,,,
1636,950101078,27,見える,手,,,DIRECT,NONE,NONE,*pro*,手,瞬時,手,,瞬時,,,,鋭さ,,瞬時,INTRA_Z,,DIRECT
1637,950101078,27,風び,鋭さ,,一世,DIRECT,NONE,INTRA_Z,*PRO*,一世,,鋭さ,一世,,,,,鋭さ,,,DIRECT,,
1638,950101078,27,し,坂田,,,INTER_Z,NONE,NONE,,,,,,,,,,,,,,,
1639,950101078,27,迫る,坂田,高川,,INTER_Z,DIRECT,NONE,,,高川,*T*,,高川,,,,,,高川,,,DIRECT
1640,950101078,27,達成する,坂田,,七連覇,INTER_Z,NONE,DIRECT,*pro*,連覇,,*pro*,連覇,,,,,,,,,,
1641,950101078,28,記録し,坂田,,十七連勝,INTER_Z,NONE,INTRA_Z,*pro*,*T*,,*T*,,,,,,,,,,,
1642,950101078,28,破ら,exog,,十七連勝,INTER_Z,NONE,INTRA_Z,,*T*,,,*T*,,,,,連勝,,,INTRA_Z,,
1643,950101078,28,大記録,十七連勝,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1644,950101078,29,続い,坂田,,,INTRA_Z,NONE,NONE,*T*,,,*T*,,,*T*,,,,,,,,
1645,950101078,29,塗り替えたの,林海峯,,坂田,INTRA_Z,NONE,INTRA_Z,,,,,,,,,,,,,,,
1646,950101078,29,若き,実力者,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1647,950101078,29,林海峯,塗り替え,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1648,950101078,30,破り,林海峯,,坂田,INTER_Z,NONE,DIRECT,*PRO*,坂田,名人戦,*PRO*,坂田,名人戦,*PRO*,坂田,名人戦,本因坊,,,INTRA_Z,,
1649,950101078,30,加え,exog,,本因坊,INTER_Z,NONE,INTRA_Z,*PRO*,本因坊,,*PRO*,,,*PRO*,,,本因坊,,,DIRECT,,
1650,950101078,30,躍り出,林海峯,トップ,,INTER_Z,INTRA_Z,NONE,*pro*,,トップ,*pro*,,トップ,*pro*,,トップ,本因坊,,トップ,INTRA_Z,,DIRECT
1651,950101078,31,若返る,時代,,,DIRECT,NONE,NONE,時代,,一気,時代,,一気,時代,,一気,時代,,,DIRECT,,
1652,950101078,32,持つ,石田芳夫,,ニックネーム,INTRA_Z,NONE,DIRECT,*PRO*,ニックネーム,,*PRO*,ニックネーム,,*PRO*,ニックネーム,,芳夫,,,INTRA_Z,,
1653,950101078,32,ある,形勢判断能力,石田芳夫,,DIRECT,INTRA_Z,NONE,*T*,,,形勢判断能力,,,形勢判断能力,,,能力,,,DIRECT,,
1654,950101078,32,触発さ,活躍,,石田芳夫,DIRECT,NONE,INTRA_Z,,*T*,活躍,,*T*,活躍,*T*,,活躍,芳夫,,活躍,INTRA_Z,,DIRECT
1655,950101078,32,一人,石田芳夫,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1656,950101078,33,破ら,exog,,記録,INTER_Z,NONE,INTRA_Z,,*T*,,,*T*,,*T*,,,就位,,,INTRA_Z,,
1657,950101078,33,記録,本因坊就位,,,INTRA_Z,NONE,NONE,,,,,,,,,,就位,,,DIRECT,,
1658,950101078,34,達成し,石田芳夫,,五連覇,INTER_Z,NONE,DIRECT,*PRO*,連覇,,*PRO*,連覇,,*PRO*,連覇,,,,,,,
1659,950101078,34,なっ,石田芳夫,,,INTER_Z,NONE,NONE,*pro*,,名誉本因坊資格者,*pro*,,名誉本因坊資格者,*pro*,,名誉本因坊資格者,,,者,,,DIRECT
1660,950101078,35,呼ば,exog,,武宮正樹,INTER_Z,NONE,INTRA_Z,,*T*,羽ガラス,,*T*,羽ガラス,*T*,,三羽ガラス,,,,,,
1661,950101078,35,なっ,武宮正樹,本因坊,,INTRA_Z,INTRA_Z,NONE,加藤正夫,,本因坊,,,本因坊,,,本因坊,正夫,,本因坊,DIRECT,,DIRECT
1662,950101078,36,呼ばれる,exog,,序盤作戦,INTER_Z,NONE,INTRA_Z,,,,,,,,,,,,,,,
1663,950101078,36,あふれる,ロマン,序盤作戦,,DIRECT,INTRA_Z,NONE,*T*,,,*T*,,,*T*,,,流,,,INTRA_Z,,
1664,950101078,36,序盤作戦,呼ば,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1665,950101078,36,呼ばれた,exog,,加藤,INTER_Z,NONE,INTRA_Z,,,,,,,,,,,,,,,
1666,950101078,36,迫力,呼ば,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1667,950101078,37,木谷,趙治勲,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1668,950101078,37,注目さ,exog,,趙治勲,INTER_Z,NONE,INTRA_Z,,*T*,,,*T*,,*T*,,木谷門下,,,,,,
1669,950101078,37,本因坊,趙治勲,,,DIRECT,NONE,NONE,,,,,,,,,,治勲,,,DIRECT,,
1670,950101078,38,保持し,趙治勲,,本因坊,INTER_Z,NONE,INTER_Z,*pro*,,,*pro*,,,*pro*,,,,,,,,
1671,950101078,39,さ,exog,,手法,INTER_Z,NONE,INTRA_Z,,*T*,常識,,*T*,常識,*pro*,,常識,,,常識,,,DIRECT
1672,950101078,39,持ち,趙治勲,手法,疑問,INTER_Z,DIRECT,DIRECT,*PRO*,疑問,手法,*PRO*,疑問,手法,*PRO*,疑問,手法,,,手法,,,DIRECT
1673,950101078,39,積み上げていく,趙治勲,,土台,INTER_Z,NONE,INTRA_Z,,,,,,,,,,,,,,,
1674,950101078,39,独創性,積み上げ,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1675,950101078,40,真剣,対局態度,,,INTRA_Z,NONE,NONE,,,,,,,,,,本因坊,,,INTER_Z,,
1676,950101078,40,なっ,趙治勲,目標,,INTER_Z,INTRA_Z,NONE,*pro*,,目標,*pro*,,目標,*pro*,,目標,,,目標,,,DIRECT
1677,950101078,41,展開さ,exog,,リーグ,INTER_Z,NONE,DIRECT,,リーグ,,,リーグ,,リーグ,打倒・趙,合言葉,リーグ,,合言葉,DIRECT,,DIRECT
1678,950101080,1,来る,お正月,,,INTRA_Z,NONE,NONE,お正月,,,お正月,,,お正月,,,お正月,,,DIRECT,,
1679,950101080,1,思い出す,exog,,,INTER_Z,NONE,NONE,*PRO*,,*が*,*pro*,,お正月,*pro*,,,,,,,,
1680,950101080,1,ある,こと,,,DIRECT,NONE,NONE,*pro*,こと,,こと,,,こと,,お正月,こと,,,DIRECT,,
1681,950101080,2,こと,こと,,,INTER_Z,NONE,NONE,,,,,,,,,,,,,,,
1682,950101080,3,迎え,私たち家族,,新春,INTRA_Z,NONE,INTRA_Z,家族,新春,ホテル,家族,新春,ホテル,私たち家族,新春,ホテル,家族,,,DIRECT,,
1683,950101080,4,ゆったりし,気分,,,INTRA_Z,NONE,NONE,,,,,,,*T*,,,,,,,,
